id,text,label,scam_category,source,language,timestamp,annotation_confidence,notes
sms-uci-02267,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02268,If you r @ home then come down within 5 min,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02269,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02270,"That day ü say ü cut ur hair at paragon, is it called hair sense? Do ü noe how much is a hair cut?",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02271,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02272,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02273,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,scam,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02274,Dunno lei he neva say...,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02275,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02276,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02277,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,scam,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02278,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02279,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02280,"If i let you do this, i want you in the house by 8am.",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02281,"Best line said in Love: . ""I will wait till the day I can forget u Or The day u realize that u cannot forget me.""... Gn",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02282,I will reach before ten morning,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02283,Your pussy is perfect!,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02284,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p",scam,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02285,No message..no responce..what happend?,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02286,Also where's the piece,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02287,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. ..",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02288,Boo. How's things? I'm back at home and a little bored already :-(,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02289,First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02290,PICK UR FONE UP NOW U DUMB?,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02291,"Thanks da thangam, i feel very very happy dear. I also miss you da.",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02292,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff.",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02293,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02294,"Babe, I'm back ... Come back to me ...",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02295,Well you told others you'd marry them...,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02296,Neshanth..tel me who r u?,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02297,YO YO YO BYATCH WHASSUP?,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02298,Oh... Kay... On sat right?,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02299,Hi! This is Roger from CL. How are you?,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02300,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),scam,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02301,Oh oh... Wasted... Den muz chiong on sat n sun liao...,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02302,Jesus christ bitch I'm trying to give you drugs answer your fucking phone,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02303,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02304,I'm meeting Darren...,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02305,"One of best dialogue in cute reltnship..!! ""Wen i Die, Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02306,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02307,Dear where you will be when i reach there,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02308,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02309,Ok... Thanx... Gd nite 2 ü too...,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02310,"Come to me right now, Ahmad",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02311,Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02312,O was not into fps then.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02313,Huh means computational science... Y they like dat one push here n there...,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02314,"Could you not read me, my Love ? I answered you",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02315,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can...,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02316,"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala.",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02317,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,scam,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02318,Oic... Then better quickly go bathe n settle down...,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02319,Err... Cud do. I'm going to  at 8pm. I haven't got a way to contact him until then.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02320,A bloo bloo bloo I'll miss the first bowl,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02321,Lmao but its so fun...,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02322,Oh k k:)but he is not a big hitter.anyway good,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02323,Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02324,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201,scam,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02325,Do you think i can move  &lt;#&gt;  in a week,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02326,She.s find. I sent you an offline message to know how anjola's now.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02327,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,scam,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02328,How was txting and driving,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02329,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02330,Really dun bluff me leh... U sleep early too. Nite...,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02331,"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that "" &lt;#&gt;  lac crore"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m.""",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02332,Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02333,Oh ya ya. I remember da. .,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02334,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02335,"For ur chance to win £250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",scam,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02336,I not busy juz dun wan 2 go so early.. Hee..,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02337,Rightio. 11.48 it is then. Well arent we all up bright and early this morning.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02338,"Great. I'm in church now, will holla when i get out",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02339,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-02340,I donno if they are scorable,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
